scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,patient_overlap_train_validation,patient_overlap_validation_test,class_0_train,class_0_validation,class_0_test,bundle_path,bundle_size_bytes,bundle_sha256,selected_modality_counts
per_cancer,LUAD,os_3yr,4,4,42,318,203,51,64,103,18,36,0,297448,100,variance ranking fitted on training rows only,0,0,100,33,28,folds/per_cancer/os_3yr/LUAD/repeat_04/fold_04.tar.zst,89793,620d4ee463cde7c67f9d0f9b844037e38578154c2669577ecfae5c6f052eaba6,"{""methylation_gene"": 25, ""rnaseq_gene"": 75}"
per_cancer,BRCA,os_5yr,0,0,42,350,224,56,70,61,18,22,0,279056,100,variance ranking fitted on training rows only,0,0,163,38,48,folds/per_cancer/os_5yr/BRCA/repeat_00/fold_00.tar.zst,133512,7ea34096585bbfdca9b7d7454ee45e63ea223d705ec86f8f38fffb61f86fb46e,"{""methylation_gene"": 34, ""rnaseq_gene"": 66}"
per_cancer,BRCA,os_5yr,0,1,42,350,224,56,70,64,18,19,0,279056,100,variance ranking fitted on training rows only,0,0,160,38,51,folds/per_cancer/os_5yr/BRCA/repeat_00/fold_01.tar.zst,160194,bc419e55ee1da453898a08bd0d5577dc536f0cf16649689fd5f7425894aed349,"{""methylation_gene"": 44, ""rnaseq_gene"": 56}"
per_cancer,BRCA,os_5yr,0,2,42,350,224,56,70,68,14,19,0,279056,100,variance ranking fitted on training rows only,0,0,156,42,51,folds/per_cancer/os_5yr/BRCA/repeat_00/fold_02.tar.zst,143851,ca99b839b61dc8b3b87daad015165170b67a208ff55d2ef2648bb577a5e009a8,"{""methylation_gene"": 37, ""rnaseq_gene"": 63}"
per_cancer,BRCA,os_5yr,0,3,42,350,224,56,70,68,16,17,0,279056,100,variance ranking fitted on training rows only,0,0,156,40,53,folds/per_cancer/os_5yr/BRCA/repeat_00/fold_03.tar.zst,151644,47ea2c8863ec8efeaee09b4d7feee75e0ec34a6439810d267db881c7faa803ad,"{""methylation_gene"": 40, ""rnaseq_gene"": 60}"
per_cancer,BRCA,os_5yr,0,4,42,350,224,56,70,60,17,24,0,279056,100,variance ranking fitted on training rows only,0,0,164,39,46,folds/per_cancer/os_5yr/BRCA/repeat_00/fold_04.tar.zst,184455,7a12d19e31d8cf1d43cbb04ad4ceaee00785b9dcef667eb32e38c78a9134c4f6,"{""methylation_gene"": 53, ""rnaseq_gene"": 47}"
per_cancer,BRCA,os_5yr,1,0,42,350,224,56,70,64,14,23,0,279056,100,variance ranking fitted on training rows only,0,0,160,42,47,folds/per_cancer/os_5yr/BRCA/repeat_01/fold_00.tar.zst,142455,9ab39a1495eefae5f89ae2249c4be6cbccd108d817c9115c06ab97fb33428dbb,"{""methylation_gene"": 38, ""rnaseq_gene"": 62}"
per_cancer,BRCA,os_5yr,1,1,42,350,224,56,70,67,17,17,0,279056,100,variance ranking fitted on training rows only,0,0,157,39,53,folds/per_cancer/os_5yr/BRCA/repeat_01/fold_01.tar.zst,156293,2c0429956f92c8e96074d81253fc2bdfdefaed5c1b311dda8fed46842c46f209,"{""methylation_gene"": 43, ""rnaseq_gene"": 57}"
per_cancer,BRCA,os_5yr,1,2,42,350,224,56,70,66,18,17,0,279056,100,variance ranking fitted on training rows only,0,0,158,38,53,folds/per_cancer/os_5yr/BRCA/repeat_01/fold_02.tar.zst,132679,ecffc031a14a6ee51346de8cdfa760c804720704e8b0f391cda9ffee51d3f162,"{""methylation_gene"": 32, ""rnaseq_gene"": 68}"
per_cancer,BRCA,os_5yr,1,3,42,350,224,56,70,59,19,23,0,279056,100,variance ranking fitted on training rows only,0,0,165,37,47,folds/per_cancer/os_5yr/BRCA/repeat_01/fold_03.tar.zst,161280,6e79ec8a24361965ba829667447b8af953dc05c2b03cb969f9b38a2f36b07d22,"{""methylation_gene"": 44, ""rnaseq_gene"": 56}"
per_cancer,BRCA,os_5yr,1,4,42,350,224,56,70,64,16,21,0,279056,100,variance ranking fitted on training rows only,0,0,160,40,49,folds/per_cancer/os_5yr/BRCA/repeat_01/fold_04.tar.zst,170094,462d56f66f059f61cf467099fc8f9bdb0ff942c5d96baaf21f4a72eec071835f,"{""methylation_gene"": 47, ""rnaseq_gene"": 53}"
per_cancer,BRCA,os_5yr,2,0,42,350,224,56,70,66,14,21,0,279056,100,variance ranking fitted on training rows only,0,0,158,42,49,folds/per_cancer/os_5yr/BRCA/repeat_02/fold_00.tar.zst,139792,c958d94e65db3fb8dcd87f2ea3ccea391d489bd246843ad9db7d20cf71076de9,"{""methylation_gene"": 37, ""rnaseq_gene"": 63}"
per_cancer,BRCA,os_5yr,2,1,42,350,224,56,70,60,18,23,0,279056,100,variance ranking fitted on training rows only,0,0,164,38,47,folds/per_cancer/os_5yr/BRCA/repeat_02/fold_01.tar.zst,124279,8245a9b862474e86b5f26d439d33646bf2236a50e23997d0d9c22de028bbd42a,"{""methylation_gene"": 31, ""rnaseq_gene"": 69}"
per_cancer,BRCA,os_5yr,2,2,42,350,224,56,70,64,18,19,0,279056,100,variance ranking fitted on training rows only,0,0,160,38,51,folds/per_cancer/os_5yr/BRCA/repeat_02/fold_02.tar.zst,177876,432676b9db31f989da80c63409d6f2a76da12e826de890cca84529ae83229c82,"{""methylation_gene"": 50, ""rnaseq_gene"": 50}"
per_cancer,BRCA,os_5yr,2,3,42,350,224,56,70,71,17,13,0,279056,100,variance ranking fitted on training rows only,0,0,153,39,57,folds/per_cancer/os_5yr/BRCA/repeat_02/fold_03.tar.zst,160985,8ce808ca4a5602edffc4062499d6754fe4170087010b8558fd72d8961555d6a8,"{""methylation_gene"": 44, ""rnaseq_gene"": 56}"
per_cancer,BRCA,os_5yr,2,4,42,350,224,56,70,59,17,25,0,279056,100,variance ranking fitted on training rows only,0,0,165,39,45,folds/per_cancer/os_5yr/BRCA/repeat_02/fold_04.tar.zst,151216,dc9759a012a9301ec213583b82bff622bb28c0f38cc9ae2e79218584beb1a239,"{""methylation_gene"": 38, ""rnaseq_gene"": 62}"
per_cancer,BRCA,os_5yr,3,0,42,350,224,56,70,65,16,20,0,279056,100,variance ranking fitted on training rows only,0,0,159,40,50,folds/per_cancer/os_5yr/BRCA/repeat_03/fold_00.tar.zst,158154,b7dc4cfb8b2fe31348430fb0bfee2c81a18e7931e366df2a5876a95c874d109e,"{""methylation_gene"": 44, ""rnaseq_gene"": 56}"
per_cancer,BRCA,os_5yr,3,1,42,350,224,56,70,68,18,15,0,279056,100,variance ranking fitted on training rows only,0,0,156,38,55,folds/per_cancer/os_5yr/BRCA/repeat_03/fold_01.tar.zst,162430,20c581f8eb7add8e8b9835f6ea828caa6a01199bf6bb175e900b1b9d84eef1c4,"{""methylation_gene"": 46, ""rnaseq_gene"": 54}"
per_cancer,BRCA,os_5yr,3,2,42,350,224,56,70,60,18,23,0,279056,100,variance ranking fitted on training rows only,0,0,164,38,47,folds/per_cancer/os_5yr/BRCA/repeat_03/fold_02.tar.zst,174768,08ea2bd22d3099f5c0739dd533096558411c071520b4ed29b4c83d9d881fca69,"{""methylation_gene"": 49, ""rnaseq_gene"": 51}"
per_cancer,BRCA,os_5yr,3,3,42,350,224,56,70,61,18,22,0,279056,100,variance ranking fitted on training rows only,0,0,163,38,48,folds/per_cancer/os_5yr/BRCA/repeat_03/fold_03.tar.zst,159812,2f16687fdd345a38bf06bd44a48de7a26c8a69b46a0286cb2dfaae89958fc6a6,"{""methylation_gene"": 43, ""rnaseq_gene"": 57}"
per_cancer,BRCA,os_5yr,3,4,42,350,224,56,70,62,18,21,0,279056,100,variance ranking fitted on training rows only,0,0,162,38,49,folds/per_cancer/os_5yr/BRCA/repeat_03/fold_04.tar.zst,132040,0de2ae58f166d2a92e2fde7f36f1e7026a2e86e64e849560f323b756c65ff719,"{""methylation_gene"": 32, ""rnaseq_gene"": 68}"
per_cancer,BRCA,os_5yr,4,0,42,350,224,56,70,62,18,21,0,279056,100,variance ranking fitted on training rows only,0,0,162,38,49,folds/per_cancer/os_5yr/BRCA/repeat_04/fold_00.tar.zst,170770,2f5db497b1caf95deaeaf4b65d9bbdaab92f9bbedb0e770efca5535a7fc255c2,"{""methylation_gene"": 49, ""rnaseq_gene"": 51}"
per_cancer,BRCA,os_5yr,4,1,42,350,224,56,70,63,15,23,0,279056,100,variance ranking fitted on training rows only,0,0,161,41,47,folds/per_cancer/os_5yr/BRCA/repeat_04/fold_01.tar.zst,122538,dcd638a148462ab0fe2f9c202d5181da9d6cea797b00a336cb822276fea1e8e4,"{""methylation_gene"": 30, ""rnaseq_gene"": 70}"
per_cancer,BRCA,os_5yr,4,2,42,350,224,56,70,71,13,17,0,279056,100,variance ranking fitted on training rows only,0,0,153,43,53,folds/per_cancer/os_5yr/BRCA/repeat_04/fold_02.tar.zst,140883,91caa6ca494561d4bb32e9b3c4b4fe3a8ed7a31da31f4f43c76f353c606b18f1,"{""methylation_gene"": 34, ""rnaseq_gene"": 66}"
per_cancer,BRCA,os_5yr,4,3,42,350,224,56,70,66,16,19,0,279056,100,variance ranking fitted on training rows only,0,0,158,40,51,folds/per_cancer/os_5yr/BRCA/repeat_04/fold_03.tar.zst,154530,635490ebe18cf215f212e6c6dab9d2d2779a78afe5f9fa032b9e474c197efd0b,"{""methylation_gene"": 40, ""rnaseq_gene"": 60}"
per_cancer,BRCA,os_5yr,4,4,42,350,224,56,70,68,12,21,0,279056,100,variance ranking fitted on training rows only,0,0,156,44,49,folds/per_cancer/os_5yr/BRCA/repeat_04/fold_04.tar.zst,165194,78d6f2572f40526d1bae9c399544ff3d23113e8a08e1bfbad1eeeb5f9b8b4fcc,"{""methylation_gene"": 46, ""rnaseq_gene"": 54}"
per_cancer,HNSCC,os_5yr,0,0,42,286,182,46,58,150,35,47,0,294286,100,variance ranking fitted on training rows only,0,0,32,11,11,folds/per_cancer/os_5yr/HNSCC/repeat_00/fold_00.tar.zst,160562,808d8d49770eb8797d24fc1e845debeb1965940968fb7456af9580fcceb9e324,"{""methylation_gene"": 63, ""rnaseq_gene"": 37}"
per_cancer,HNSCC,os_5yr,0,1,42,286,183,46,57,150,36,46,0,294286,100,variance ranking fitted on training rows only,0,0,33,10,11,folds/per_cancer/os_5yr/HNSCC/repeat_00/fold_01.tar.zst,190738,95ff05c8138924e014f0f99154888e80c2adf9855501ca0579b457dfcc3f7d87,"{""methylation_gene"": 79, ""rnaseq_gene"": 21}"
per_cancer,HNSCC,os_5yr,0,2,42,286,183,46,57,143,39,50,0,294286,100,variance ranking fitted on training rows only,0,0,40,7,7,folds/per_cancer/os_5yr/HNSCC/repeat_00/fold_02.tar.zst,153630,ae797811b3318766562685a9f043d6d237c0babd6a099d0f156ba0871024a60f,"{""methylation_gene"": 59, ""rnaseq_gene"": 41}"
per_cancer,HNSCC,os_5yr,0,3,42,286,183,46,57,149,38,45,0,294286,100,variance ranking fitted on training rows only,0,0,34,8,12,folds/per_cancer/os_5yr/HNSCC/repeat_00/fold_03.tar.zst,155538,34ad0f8f4652a2f1e793bd81accf7ca592cfea01e5a185d85550c7f3c9a1cca3,"{""cnv_log2"": 25, ""methylation_gene"": 58, ""rnaseq_gene"": 17}"
per_cancer,HNSCC,os_5yr,0,4,42,286,183,46,57,152,36,44,0,294286,100,variance ranking fitted on training rows only,0,0,31,10,13,folds/per_cancer/os_5yr/HNSCC/repeat_00/fold_04.tar.zst,162433,e28faab0b37cfd9a84cc4c95f2ed0dc31096c93125ab9761e8346a38620804ea,"{""methylation_gene"": 64, ""rnaseq_gene"": 36}"
per_cancer,HNSCC,os_5yr,1,0,42,286,183,46,57,151,35,46,0,294286,100,variance ranking fitted on training rows only,0,0,32,11,11,folds/per_cancer/os_5yr/HNSCC/repeat_01/fold_00.tar.zst,168994,3440a9fe170c43633a626920cc6a588714c807a283296088a61f8226aee90bce,"{""cnv_log2"": 19, ""methylation_gene"": 66, ""rnaseq_gene"": 15}"
per_cancer,HNSCC,os_5yr,1,1,42,286,183,46,57,148,37,47,0,294286,100,variance ranking fitted on training rows only,0,0,35,9,10,folds/per_cancer/os_5yr/HNSCC/repeat_01/fold_01.tar.zst,187787,f051f466a229f2ff25209e98175d948d58f0c3d6d14d44c9d36dd7fc3a15ee5e,"{""methylation_gene"": 78, ""rnaseq_gene"": 22}"
per_cancer,HNSCC,os_5yr,1,2,42,286,182,46,58,146,38,48,0,294286,100,variance ranking fitted on training rows only,0,0,36,8,10,folds/per_cancer/os_5yr/HNSCC/repeat_01/fold_02.tar.zst,182950,cbb02f17d21713ba1b00b7c2c5d955236a5fbc31b2c16668f7f584ebb504d4d9,"{""methylation_gene"": 75, ""rnaseq_gene"": 25}"
per_cancer,HNSCC,os_5yr,1,3,42,286,183,46,57,151,34,47,0,294286,100,variance ranking fitted on training rows only,0,0,32,12,10,folds/per_cancer/os_5yr/HNSCC/repeat_01/fold_03.tar.zst,163430,333653a09bfaa4a90e6840e312c8c6346874003040b175e773cbdf52c4d3b7ac,"{""methylation_gene"": 64, ""rnaseq_gene"": 36}"
per_cancer,HNSCC,os_5yr,1,4,42,286,183,46,57,150,38,44,0,294286,100,variance ranking fitted on training rows only,0,0,33,8,13,folds/per_cancer/os_5yr/HNSCC/repeat_01/fold_04.tar.zst,171751,9e0e4f5fbfd15e4125ac66ba08ca24526c923c13949b518b134c5d7bcbb8cf37,"{""methylation_gene"": 69, ""rnaseq_gene"": 31}"
per_cancer,HNSCC,os_5yr,2,0,42,286,182,46,58,151,36,45,0,294286,100,variance ranking fitted on training rows only,0,0,31,10,13,folds/per_cancer/os_5yr/HNSCC/repeat_02/fold_00.tar.zst,194024,eb73361eba3864575913b3c4210c03a0601378dbe6828eaa2ff1d13e20473462,"{""methylation_gene"": 81, ""rnaseq_gene"": 19}"
per_cancer,HNSCC,os_5yr,2,1,42,286,183,46,57,147,38,47,0,294286,100,variance ranking fitted on training rows only,0,0,36,8,10,folds/per_cancer/os_5yr/HNSCC/repeat_02/fold_01.tar.zst,150704,a88767336a7937d5d81af0b5da736cb9571ee7ec402907f60db3beca7ca65d85,"{""methylation_gene"": 57, ""rnaseq_gene"": 43}"
per_cancer,HNSCC,os_5yr,2,2,42,286,183,46,57,149,38,45,0,294286,100,variance ranking fitted on training rows only,0,0,34,8,12,folds/per_cancer/os_5yr/HNSCC/repeat_02/fold_02.tar.zst,150095,cafb1a5ee844f6a18802320ce1f02c3f7320a63bbde61993b670984faee12e93,"{""cnv_log2"": 21, ""methylation_gene"": 56, ""rnaseq_gene"": 23}"
per_cancer,HNSCC,os_5yr,2,3,42,286,183,46,57,148,37,47,0,294286,100,variance ranking fitted on training rows only,0,0,35,9,10,folds/per_cancer/os_5yr/HNSCC/repeat_02/fold_03.tar.zst,143180,bc44e2f8e7134578b2d236fefbd9d44c5132ba53e5fb240bcd495ee02e2bbd0b,"{""methylation_gene"": 53, ""rnaseq_gene"": 47}"
per_cancer,HNSCC,os_5yr,2,4,42,286,183,46,57,148,36,48,0,294286,100,variance ranking fitted on training rows only,0,0,35,10,9,folds/per_cancer/os_5yr/HNSCC/repeat_02/fold_04.tar.zst,171642,083d5f667aebed0d409e59377cfafee4ca6aaaea208fbfe56b69db49b403ccce,"{""methylation_gene"": 69, ""rnaseq_gene"": 31}"
per_cancer,HNSCC,os_5yr,3,0,42,286,182,46,58,148,41,43,0,294286,100,variance ranking fitted on training rows only,0,0,34,5,15,folds/per_cancer/os_5yr/HNSCC/repeat_03/fold_00.tar.zst,179863,bbaa28bdf40a686aa6350114feb5d8092448f011acabe3599e210bef0f9713ff,"{""methylation_gene"": 73, ""rnaseq_gene"": 27}"
per_cancer,HNSCC,os_5yr,3,1,42,286,183,46,57,147,36,49,0,294286,100,variance ranking fitted on training rows only,0,0,36,10,8,folds/per_cancer/os_5yr/HNSCC/repeat_03/fold_01.tar.zst,181568,62b5d2601205dc9ed7542a5034bdcd64ce41dcd2d48f364651a4d1255d12da1d,"{""methylation_gene"": 74, ""rnaseq_gene"": 26}"
per_cancer,HNSCC,os_5yr,3,2,42,286,183,46,57,148,37,47,0,294286,100,variance ranking fitted on training rows only,0,0,35,9,10,folds/per_cancer/os_5yr/HNSCC/repeat_03/fold_02.tar.zst,168335,7642636ea283674e0a35e84c2acfb712a6c49b3befb6de6918b659627f475152,"{""methylation_gene"": 67, ""rnaseq_gene"": 33}"
per_cancer,HNSCC,os_5yr,3,3,42,286,183,46,57,149,34,49,0,294286,100,variance ranking fitted on training rows only,0,0,34,12,8,folds/per_cancer/os_5yr/HNSCC/repeat_03/fold_03.tar.zst,188455,a6a5577c629e1b6267e8316ee8658efe72f06f88721126018e11f5b15550f677,"{""methylation_gene"": 78, ""rnaseq_gene"": 22}"
per_cancer,HNSCC,os_5yr,3,4,42,286,183,46,57,154,34,44,0,294286,100,variance ranking fitted on training rows only,0,0,29,12,13,folds/per_cancer/os_5yr/HNSCC/repeat_03/fold_04.tar.zst,158447,6551a297dcb4f6463143f117c350e1908b4ad5ddd467b545ee4cb64724bc7d8a,"{""methylation_gene"": 61, ""rnaseq_gene"": 39}"
per_cancer,HNSCC,os_5yr,4,0,42,286,182,46,58,153,35,44,0,294286,100,variance ranking fitted on training rows only,0,0,29,11,14,folds/per_cancer/os_5yr/HNSCC/repeat_04/fold_00.tar.zst,183396,86e09727d3542e1201e44a9a762f3e22dd185be636e5c585bf5d45f1073c714e,"{""methylation_gene"": 75, ""rnaseq_gene"": 25}"
per_cancer,HNSCC,os_5yr,4,1,42,286,183,46,57,148,36,48,0,294286,100,variance ranking fitted on training rows only,0,0,35,10,9,folds/per_cancer/os_5yr/HNSCC/repeat_04/fold_01.tar.zst,154532,27cecb5976614dd0652d9d5d401dacc9a5f2ad5eb0dc8e57f626e756e310f9a1,"{""cnv_log2"": 21, ""methylation_gene"": 59, ""rnaseq_gene"": 20}"
per_cancer,HNSCC,os_5yr,4,2,42,286,183,46,57,148,36,48,0,294286,100,variance ranking fitted on training rows only,0,0,35,10,9,folds/per_cancer/os_5yr/HNSCC/repeat_04/fold_02.tar.zst,171775,5659dd1ec3f1f37856b692408c1959ac73fe38bd07c790632cea7a586eb9419f,"{""methylation_gene"": 69, ""rnaseq_gene"": 31}"
per_cancer,HNSCC,os_5yr,4,3,42,286,183,46,57,151,34,47,0,294286,100,variance ranking fitted on training rows only,0,0,32,12,10,folds/per_cancer/os_5yr/HNSCC/repeat_04/fold_03.tar.zst,165659,25c19713fd33b0dd697600252a71c2368274e0a330fe036c34ff28b912b73812,"{""methylation_gene"": 65, ""rnaseq_gene"": 35}"
per_cancer,HNSCC,os_5yr,4,4,42,286,183,46,57,153,34,45,0,294286,100,variance ranking fitted on training rows only,0,0,30,12,12,folds/per_cancer/os_5yr/HNSCC/repeat_04/fold_04.tar.zst,159953,6d8aef45356cdcba7006ed06a8b80083b6ab03c24612063374f9ea8afb175f70,"{""cnv_log2"": 12, ""methylation_gene"": 62, ""rnaseq_gene"": 26}"
per_cancer,LSCC,os_5yr,0,0,42,281,180,45,56,123,35,41,0,296979,100,variance ranking fitted on training rows only,0,0,57,10,15,folds/per_cancer/os_5yr/LSCC/repeat_00/fold_00.tar.zst,38026,4a56248b3e14c4470bd68c5fc01622122bc85c3018c221ad85ba6924aad228aa,"{""methylation_gene"": 3, ""rnaseq_gene"": 97}"
per_cancer,LSCC,os_5yr,0,1,42,281,179,45,57,124,33,42,0,296979,100,variance ranking fitted on training rows only,0,0,55,12,15,folds/per_cancer/os_5yr/LSCC/repeat_00/fold_01.tar.zst,46307,a38c5bc5ed7fb2239cd0ae61cafd80cce1a848c31c0a302257c8f0d866e7c010,"{""methylation_gene"": 7, ""rnaseq_gene"": 93}"
per_cancer,LSCC,os_5yr,0,2,42,281,180,45,56,129,32,38,0,296979,100,variance ranking fitted on training rows only,0,0,51,13,18,folds/per_cancer/os_5yr/LSCC/repeat_00/fold_02.tar.zst,44321,f28b4e9a0b64cb2d8c98303e65ce761591fec7673e771c9c6089c3a8fef6d4fa,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LSCC,os_5yr,0,3,42,281,180,45,56,129,32,38,0,296979,100,variance ranking fitted on training rows only,0,0,51,13,18,folds/per_cancer/os_5yr/LSCC/repeat_00/fold_03.tar.zst,172015,de04b391061d2cb88ea39ff599f32f61208945ded6a7bc944028789d18d19749,"{""methylation_gene"": 68, ""rnaseq_gene"": 32}"
per_cancer,LSCC,os_5yr,0,4,42,281,180,45,56,126,33,40,0,296979,100,variance ranking fitted on training rows only,0,0,54,12,16,folds/per_cancer/os_5yr/LSCC/repeat_00/fold_04.tar.zst,44629,4e9bc2a85ae4d0848d33555a72cfa2fdedad772e72ed3e04cf4c9c8f84f8b39f,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LSCC,os_5yr,1,0,42,281,179,45,57,126,32,41,0,296979,100,variance ranking fitted on training rows only,0,0,53,13,16,folds/per_cancer/os_5yr/LSCC/repeat_01/fold_00.tar.zst,183854,597bf9b252b45a4770f746542e999cdacaa661952c5b3621bc9f96a4387afef9,"{""cnv_log2"": 1, ""methylation_gene"": 73, ""rnaseq_gene"": 26}"
per_cancer,LSCC,os_5yr,1,1,42,281,180,45,56,128,32,39,0,296979,100,variance ranking fitted on training rows only,0,0,52,13,17,folds/per_cancer/os_5yr/LSCC/repeat_01/fold_01.tar.zst,44215,cb7c4474b901edc48262af1ba909416eebed0b0551a77a484ccb24d549001258,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LSCC,os_5yr,1,2,42,281,180,45,56,127,32,40,0,296979,100,variance ranking fitted on training rows only,0,0,53,13,16,folds/per_cancer/os_5yr/LSCC/repeat_01/fold_02.tar.zst,178234,5c4d6393ebb5222ad0d5706d4089c31aeedb2fb61d3dec28b7b6c690a3e5700c,"{""methylation_gene"": 71, ""rnaseq_gene"": 29}"
per_cancer,LSCC,os_5yr,1,3,42,281,180,45,56,128,31,40,0,296979,100,variance ranking fitted on training rows only,0,0,52,14,16,folds/per_cancer/os_5yr/LSCC/repeat_01/fold_03.tar.zst,40374,2c2e532c9f1fbe0530e9f8d87d9fa6d4a66864e80f7fcaa925ddecdccc535f3a,"{""methylation_gene"": 4, ""rnaseq_gene"": 96}"
per_cancer,LSCC,os_5yr,1,4,42,281,180,45,56,124,36,39,0,296979,100,variance ranking fitted on training rows only,0,0,56,9,17,folds/per_cancer/os_5yr/LSCC/repeat_01/fold_04.tar.zst,50685,34ddca405de84442234e3ee0f1ffeb3f68b93fa9c39229bffb4f83cb3320788c,"{""methylation_gene"": 9, ""rnaseq_gene"": 91}"
per_cancer,LSCC,os_5yr,2,0,42,281,180,45,56,127,30,42,0,296979,100,variance ranking fitted on training rows only,0,0,53,15,14,folds/per_cancer/os_5yr/LSCC/repeat_02/fold_00.tar.zst,38145,f0b713a59810c2ccff6a3b1e474fca1b211e9e0b147edaa6ec09902264e6c1f7,"{""methylation_gene"": 3, ""rnaseq_gene"": 97}"
per_cancer,LSCC,os_5yr,2,1,42,281,179,45,57,130,31,38,0,296979,100,variance ranking fitted on training rows only,0,0,49,14,19,folds/per_cancer/os_5yr/LSCC/repeat_02/fold_01.tar.zst,182930,312f546d6ad7d55705fd87f2a749d6a7de64aab06c9b8cace47c50955c41a7c9,"{""methylation_gene"": 74, ""rnaseq_gene"": 26}"
per_cancer,LSCC,os_5yr,2,2,42,281,180,45,56,126,32,41,0,296979,100,variance ranking fitted on training rows only,0,0,54,13,15,folds/per_cancer/os_5yr/LSCC/repeat_02/fold_02.tar.zst,43923,c016d93d57ee7942bb03c118e986e002265d343e741b3ab8125e6c00d449088f,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LSCC,os_5yr,2,3,42,281,180,45,56,127,34,38,0,296979,100,variance ranking fitted on training rows only,0,0,53,11,18,folds/per_cancer/os_5yr/LSCC/repeat_02/fold_03.tar.zst,44568,4710c6b49908ea26b3e94a60c3b40c6e43015f681b6917561e30d516e1854fbc,"{""methylation_gene"": 6, ""rnaseq_gene"": 94}"
per_cancer,LSCC,os_5yr,2,4,42,281,180,45,56,128,31,40,0,296979,100,variance ranking fitted on training rows only,0,0,52,14,16,folds/per_cancer/os_5yr/LSCC/repeat_02/fold_04.tar.zst,41664,c42fdd295b00d0e8641da123e8c5c6f7f7922cdf5f1182dfc38ef67a1c8dfb5b,"{""methylation_gene"": 5, ""rnaseq_gene"": 95}"
per_cancer,LSCC,os_5yr,3,0,42,281,179,45,57,126,29,44,0,296979,100,variance ranking fitted on training rows only,0,0,53,16,13,folds/per_cancer/os_5yr/LSCC/repeat_03/fold_00.tar.zst,48695,1ffcbca27e7f1e7b005ee86dca205b45c9d06e1f6d0780042094bc81d3c6ed13,"{""methylation_gene"": 8, ""rnaseq_gene"": 92}"
per_cancer,LSCC,os_5yr,3,1,42,281,180,45,56,131,31,37,0,296979,100,variance ranking fitted on training rows only,0,0,49,14,19,folds/per_cancer/os_5yr/LSCC/repeat_03/fold_01.tar.zst,180609,3803be761520f1bba9a629e92486c035b2c9cbd4abd976dbd7346bb07a789bd3,"{""methylation_gene"": 73, ""rnaseq_gene"": 27}"
per_cancer,LSCC,os_5yr,3,2,42,281,180,45,56,127,35,37,0,296979,100,variance ranking fitted on training rows only,0,0,53,10,19,folds/per_cancer/os_5yr/LSCC/repeat_03/fold_02.tar.zst,42423,5486f80a86352f379c03fff4888d0475d0f8d4a8db6f0e235eeea4ddbcb6d49f,"{""methylation_gene"": 5, ""rnaseq_gene"": 95}"
per_cancer,LSCC,os_5yr,3,3,42,281,180,45,56,123,33,43,0,296979,100,variance ranking fitted on training rows only,0,0,57,12,13,folds/per_cancer/os_5yr/LSCC/repeat_03/fold_03.tar.zst,46182,e7fa22f24c4faf1d39a0c0d5a709bd735626f9d5c0944766b677c7acddd35b25,"{""methylation_gene"": 7, ""rnaseq_gene"": 93}"
per_cancer,LSCC,os_5yr,3,4,42,281,180,45,56,129,32,38,0,296979,100,variance ranking fitted on training rows only,0,0,51,13,18,folds/per_cancer/os_5yr/LSCC/repeat_03/fold_04.tar.zst,42081,906ef923fd49442599847bb4e863eefcaa1aa5ecde117434d42114587cc85c5a,"{""methylation_gene"": 5, ""rnaseq_gene"": 95}"
per_cancer,LSCC,os_5yr,4,0,42,281,180,45,56,124,33,42,0,296979,100,variance ranking fitted on training rows only,0,0,56,12,14,folds/per_cancer/os_5yr/LSCC/repeat_04/fold_00.tar.zst,179592,b07cdc6ed312f176fbb23baa74487adbd4cd6cd294ff1acb8d3d898afd509925,"{""cnv_log2"": 1, ""methylation_gene"": 71, ""rnaseq_gene"": 28}"
per_cancer,LSCC,os_5yr,4,1,42,281,180,45,56,128,31,40,0,296979,100,variance ranking fitted on training rows only,0,0,52,14,16,folds/per_cancer/os_5yr/LSCC/repeat_04/fold_01.tar.zst,48533,7061e3f414266fb2c1fef3a37bf53f7b8feca2b1df44a1572dc4ef1222a6bbc2,"{""methylation_gene"": 8, ""rnaseq_gene"": 92}"
per_cancer,LSCC,os_5yr,4,2,42,281,180,45,56,131,29,39,0,296979,100,variance ranking fitted on training rows only,0,0,49,16,17,folds/per_cancer/os_5yr/LSCC/repeat_04/fold_02.tar.zst,37910,c284a5faf9c316b899085bf33b732bac95697e4a7e7d8b1e0f6064a5d8198ce1,"{""methylation_gene"": 3, ""rnaseq_gene"": 97}"
per_cancer,LSCC,os_5yr,4,3,42,281,180,45,56,126,35,38,0,296979,100,variance ranking fitted on training rows only,0,0,54,10,18,folds/per_cancer/os_5yr/LSCC/repeat_04/fold_03.tar.zst,198309,f59e11e20f9d9b3dc3616872bf4aecc475a110d8abe1dbcc0e8aff4257581935,"{""methylation_gene"": 82, ""rnaseq_gene"": 18}"
