rnaseq_gene__GENE_PSG11,rnaseq_gene__GENE_TSPY4,rnaseq_gene__GENE_VN1R4,methylation_gene__GENE_GPI,methylation_gene__GENE_RPUSD2,rnaseq_gene__GENE_CSPG4P2Y,methylation_gene__GENE_ENO2,rnaseq_gene__GENE_LOC646813,rnaseq_gene__GENE_OR5B3,rnaseq_gene__GENE_ONECUT3,methylation_gene__GENE_VEGFA,rnaseq_gene__GENE_OR10AG1,rnaseq_gene__GENE_C10ORF96,rnaseq_gene__GENE_DEFB107A,rnaseq_gene__GENE_PSG7,rnaseq_gene__GENE_TSPY3,methylation_gene__GENE_NDUFAF1,rnaseq_gene__GENE_SPACA1,methylation_gene__GENE_FRY,rnaseq_gene__GENE_PRAMEF18,methylation_gene__GENE_TNKS2,rnaseq_gene__GENE_LCE3C,rnaseq_gene__GENE_OR2T1,methylation_gene__GENE_DDX11,rnaseq_gene__GENE_PRAMEF16,rnaseq_gene__GENE_PSG2,rnaseq_gene__GENE_SPAG11A,rnaseq_gene__GENE_CT47A6,methylation_gene__GENE_KTELC1,rnaseq_gene__GENE_MLN,rnaseq_gene__GENE_DEFB132,rnaseq_gene__GENE_OR4D10,rnaseq_gene__GENE_CT47A7,rnaseq_gene__GENE_IFNK,rnaseq_gene__GENE_TMIGD1,rnaseq_gene__GENE_NPPB,rnaseq_gene__GENE_CRYGA,methylation_gene__GENE_ZNF672,methylation_gene__GENE_PRCP,rnaseq_gene__GENE_OR2T6,rnaseq_gene__GENE_SCARNA8,rnaseq_gene__GENE_PRAMEF17,rnaseq_gene__GENE_LINC01591,methylation_gene__GENE_LRRC20,cnv_log2__GENE_SLC16A2,cnv_log2__GENE_RLIM,rnaseq_gene__GENE_TEX28,methylation_gene__GENE_SLC22A17,methylation_gene__GENE_COASY,rnaseq_gene__GENE_ACCSL,rnaseq_gene__GENE_OR4A5,rnaseq_gene__GENE_HSD3B1,rnaseq_gene__GENE_NKX6-2,methylation_gene__GENE_ZNF345,rnaseq_gene__GENE_OR10J1,methylation_gene__GENE_PTGR2,rnaseq_gene__GENE_DAZ1,methylation_gene__GENE_KBTBD7,methylation_gene__GENE_ADAR,methylation_gene__GENE_SYPL1,rnaseq_gene__GENE_LCE3E,methylation_gene__GENE_DUSP4,rnaseq_gene__GENE_GUCA1C,methylation_gene__GENE_SPATA13,methylation_gene__GENE_AMDHD2,methylation_gene__GENE_UNC84B,methylation_gene__GENE_RSAD2,cnv_log2__GENE_IL36G,rnaseq_gene__GENE_IQCF5,rnaseq_gene__GENE_VCY,cnv_log2__GENE_DDX18,methylation_gene__GENE_TRAF6,cnv_log2__GENE_LOC101927709,rnaseq_gene__GENE_TEX13A,methylation_gene__GENE_ZNF619,cnv_log2__GENE_STEAP3,rnaseq_gene__GENE_SRY,methylation_gene__GENE_KCNIP3,rnaseq_gene__GENE_HDGFL1,methylation_gene__GENE_SETD3;CCNK,methylation_gene__GENE_PARP4,methylation_gene__GENE_CCNG1,methylation_gene__GENE_ITPA,cnv_log2__GENE_TMEM37,cnv_log2__GENE_MARCO,cnv_log2__GENE_C2ORF76,cnv_log2__GENE_DBI,cnv_log2__GENE_INSIG2,cnv_log2__GENE_EN1,rnaseq_gene__GENE_FLJ25328,rnaseq_gene__GENE_SCARNA4,cnv_log2__GENE_HIPK3,cnv_log2__GENE_C1QL2,rnaseq_gene__GENE_AADACL3,methylation_gene__GENE_ANXA5,cnv_log2__GENE_CKAP2L,cnv_log2__GENE_IL1A,rnaseq_gene__GENE_LIM2,methylation_gene__GENE_PCMTD2,methylation_gene__GENE_ZNF160,target
-0.08720162,-0.035875507,-0.054831173,0.10119419,0.7573232,-0.030400893,0.79259783,-0.07355285,-0.06940588,-0.071920976,-0.37753782,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,0.07499074,-0.10053951,-0.060886107,-0.08606776,-0.425811,-0.062246185,-0.06331775,-0.7145007,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.40306738,-0.11664121,1.2242577,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,-1.0476747,1.706376,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.63501596,-0.58128476,-0.5738115,-0.030400895,-0.55302715,0.22195527,-0.25247434,-0.06427042,-0.41950408,-0.09467098,0.25234663,-0.07421895,-0.602729,4.348519,-0.033393946,-0.20929477,11.30195,1.7545862,-0.9947454,-0.10974532,0.037177764,0.44530246,-0.6377476,0.11463929,-1.4649882,-0.09630276,-0.05755121,-1.4225068,-0.34715462,-1.4059197,-0.09973995,-0.24418618,-1.4170886,-0.06418999,-0.7597065,-0.37641618,-1.0697409,-0.4409772,-0.21533453,0.5756888,-1.4172717,-1.4285372,-1.419504,-1.419504,-1.4111859,-1.4242295,-0.1885197,-0.11476634,1.6503177,-1.4120299,-0.31696543,-0.30463418,-1.4545305,-1.4545305,-0.23341642,-0.48775184,-0.13838936,0
-0.08720162,-0.035875507,-0.054831173,0.16282801,-0.056860585,-0.030400893,-0.5084547,-0.07355285,-0.06940588,-0.071920976,1.9466496,-0.07527141,0.9582627,-0.06594675,-0.18492761,-0.04756436,0.07502528,-0.10053951,-0.03176831,-0.08606776,0.2730231,-0.062246185,-0.06331775,-0.2374967,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.09540408,-0.11664121,1.2659236,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,-0.77005136,0.66528136,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.08587398,-0.19254409,-0.18461658,-0.030400895,0.17596804,-0.40752733,-0.25247434,-0.06427042,0.07962193,-0.09467098,-0.5524515,-0.07421895,-0.15360902,-0.08408102,-0.034261536,0.15184852,0.17531048,-0.12899014,0.40226454,-0.10974532,0.6636516,2.7667913,0.16927576,-0.36143494,0.016411506,-0.09630276,-0.05755121,0.04314981,-0.06676728,0.05379073,-0.09973995,-0.09361006,0.06368728,-0.06418999,-0.19998312,-0.37641618,1.3249747,-0.029810978,-0.18837553,0.0931022,0.066498056,0.052798584,0.06237354,0.06237354,0.03530727,0.05524815,-0.1885197,-0.11476634,-0.24159048,0.060575448,0.4967149,0.29417354,0.023454307,0.023454307,-0.23341642,-0.38447526,-0.024177374,1
-0.08720162,-0.035875507,-0.054831173,0.49424517,0.2877396,-0.030400893,-0.48026517,-0.07355285,-0.06940588,-0.071920976,0.5660756,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.13745762,-0.10053951,-0.031705793,-0.08606776,0.023454482,-0.062246185,-0.06331775,2.697158,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.2841063,-0.11664121,-1.2656302,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,0.4585532,-1.0469147,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.13479206,-0.53463584,-0.5271081,-0.030400895,-0.6410997,-0.13444765,-0.25247434,-0.06427042,-0.029594935,-0.09467098,0.99058944,-0.07421895,0.123197466,-0.08408102,0.100195736,-0.17743446,-0.12482636,-0.12899014,0.52287835,-0.10974532,0.4769404,0.32500315,-0.41570494,-0.1457151,0.17346533,-0.09630276,-0.05755121,0.1985346,0.7520418,0.20854512,-0.09973995,-0.0175431,0.22067496,-0.06418999,-0.23168094,-0.37641618,0.36354113,-0.4603945,-0.124692105,-0.6487225,0.22380315,0.20984565,0.21947804,0.21947804,0.1886604,0.21209821,-0.1885197,-0.11476634,-0.13859904,0.21669692,-0.31696543,-0.00399748,0.1801461,0.1801461,-0.23341642,-0.631061,0.15608478,0
-0.08720162,-0.035875507,-0.054831173,0.19574983,0.0064118207,-0.030400893,0.12829588,-0.07355285,-0.06940588,-0.071920976,-0.29999316,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,0.013609877,-0.10053951,-0.049154293,-0.08606776,0.12659532,-0.062246185,-0.06331775,-0.18691657,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.2217292,-0.11664121,-1.2656302,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,-1.1805485,0.07404779,-0.083192356,-0.16951889,-0.040199555,-0.18395357,-0.09861161,18.368526,18.398142,-0.030400895,-0.10689843,0.027189765,-0.25247434,-0.06427042,1.0831479,-0.09467098,-0.8094821,-0.07421895,-0.28145564,-0.08408102,0.008081183,-0.2026626,-0.10699205,-0.12899014,-0.17021802,-0.10974532,0.4936137,-0.40350235,-0.029827155,-0.3944002,15.679348,-0.09630276,-0.05755121,15.539634,-0.41982177,15.487405,-0.09973995,-0.11793012,15.720028,-0.06418999,2.2692962,1.3263067,0.68518907,-0.38584477,-0.20448086,-0.5099678,15.754494,15.71506,15.730363,15.730363,15.329174,15.697863,-0.1885197,-0.11476634,-0.76326466,15.630528,11.337961,-0.30334848,15.650286,15.650286,-0.23341642,-0.38194665,-0.02016772,0
-0.08720162,-0.035875507,-0.054831173,0.12891003,0.03376519,-0.030400893,-0.27837354,-0.07355285,-0.06940588,-0.071920976,0.16519323,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.54207355,-0.10053951,0.20007135,-0.08606776,0.13361889,-0.062246185,-0.06331775,-0.10356528,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.1816808,-0.11664121,0.8965819,-0.09654722,-0.030400895,1.5156375,-0.13838363,-0.23330294,-0.07638114,-0.67796147,-0.7585318,-0.083192356,3.2942302,-0.040199555,-0.18395357,0.048026554,0.2221126,0.23052461,-0.030400895,-0.059170716,-0.37477756,-0.25247434,-0.06427042,0.40871772,-0.09467098,-0.22500816,-0.07421895,-0.3596703,-0.08408102,0.006269958,-0.11662328,0.1972918,-0.12899014,0.62880445,-0.10974532,-0.112404235,0.6481307,0.62345,-0.38598794,0.12677366,-0.09630276,-0.05755121,0.15233912,-0.5287456,0.16253705,-0.09973995,-0.110856086,0.17400295,-0.06418999,0.27592477,-0.37641618,0.6487276,0.028525976,-0.23564863,-0.058047645,0.17703678,0.16315597,0.17277129,0.17277129,0.14306892,0.1654671,-0.1885197,-0.11476634,-0.15427165,0.17028242,-0.31696543,0.00814778,0.13356204,0.13356204,-0.23341642,-0.06993204,-0.09466386,0
-0.08720162,-0.035875507,-0.054831173,0.18239574,0.042880148,-0.030400893,-0.16551581,-0.07355285,-0.06940588,-0.071920976,2.1349769,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,0.1471919,-0.10053951,0.21113272,-0.08606776,-0.19453636,-0.062246185,-0.06331775,-0.028558318,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.24966593,-0.11664121,1.2524459,-0.09654722,-0.030400895,1.531385,-0.13838363,-0.23330294,-0.07638114,-0.19694681,-0.639075,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.16977105,-0.46207094,-0.4544584,-0.030400895,0.07703806,-0.3567472,-0.25247434,-0.06427042,-0.41950408,-0.09467098,-0.5467837,-0.07421895,-0.26630166,-0.08408102,-0.024828095,0.0037201035,-0.41223714,-0.12899014,0.96466285,-0.10974532,0.5894799,0.10876672,1.4024196,-0.2445795,-1.0659865,-0.09630276,-0.05755121,-1.0277454,-0.49826884,-1.0127598,-0.09973995,-0.08150291,-1.0182549,-0.06418999,-0.19790256,-0.37641618,0.6949351,0.5260125,-0.11919022,-0.08553134,-1.0176316,-1.0295528,-1.0203737,-1.0203737,-1.021586,-1.0257455,-0.1885197,-0.11476634,0.32710144,-1.0153968,-0.31696543,0.00036101582,-1.0564486,-1.0564486,-0.23341642,-0.36363807,-0.1036542,0
-0.08720162,-0.035875507,-0.054831173,0.013496242,-0.2737917,-0.030400893,-0.05846696,-0.07355285,-0.06940588,-0.071920976,-0.110743605,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,0.18505566,-0.10053951,0.23947203,-0.08606776,-0.015853476,-0.062246185,-0.06331775,-0.48830163,-0.07234395,-0.2157582,-0.10430648,-0.030400895,0.44634238,-0.11664121,1.5168656,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,0.09372782,-0.14192586,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.38651067,0.056249928,0.064468145,-0.030400895,3.5759378e-05,-0.29770032,-0.25247434,-0.06427042,1.0911144,-0.09467098,0.0709453,-0.07421895,-0.11885637,-0.08408102,-0.3556706,0.24792914,-0.22452582,-0.12899014,-0.1419752,-0.10974532,-0.5183468,-0.27215096,-0.08743501,-0.16835669,0.17346533,-0.09630276,-0.05755121,0.1985346,-0.4521853,0.20854512,-0.09973995,0.07255538,0.22067496,-0.06418999,-0.3360712,-0.37641618,0.1223608,-0.25663778,-0.21648754,-0.16170743,0.22380315,0.20984565,0.21947804,0.21947804,0.1886604,0.21209821,-0.1885197,-0.11476634,-0.20352843,0.21669692,-0.31696543,0.00927044,0.1801461,0.1801461,-0.23341642,-0.003038016,-0.0041213715,0
-0.08720162,-0.035875507,-0.054831173,-0.21180265,-0.15343092,-0.030400893,-0.29557306,-0.07355285,-0.06940588,-0.071920976,-0.24222682,-0.07527141,1.7495757,-0.06594675,-0.18492761,-0.04756436,-0.435026,-0.10053951,-0.23794094,-0.08606776,-0.4383394,-0.062246185,-0.06331775,0.30275786,-0.07234395,-0.2157582,3.210828,-0.030400895,-0.26045805,-0.11664121,0.6932894,1.2491407,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,0.6097462,-0.53478456,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.13537665,0.030333878,0.038521815,-0.030400895,-0.5669335,0.18512025,-0.25247434,-0.06427042,0.068073995,-0.09467098,-0.095811,-0.07421895,-0.043604203,-0.08408102,-0.1521821,-0.05891986,-0.40737092,-0.12899014,0.26398876,-0.10974532,-0.1486241,0.82719296,-0.3311775,0.2947166,0.14375244,-0.09630276,-0.05755121,0.16913748,0.43485764,0.17926726,-0.09973995,-0.03245674,0.1909746,-0.06418999,0.3175709,-0.37641618,-0.30544278,-0.4710665,-0.12844858,-0.62448585,0.19404273,0.18013404,0.18975556,0.18975556,0.15964764,0.18242387,-0.1885197,-0.11476634,-0.17442216,0.18716043,1.08101,-0.2535956,0.1505017,0.1505017,-0.23341642,-0.39229926,-0.0349253,0
-0.08720162,-0.035875507,-0.054831173,0.17876258,0.108073816,-0.030400893,-0.21876912,-0.07355285,-0.06940588,-0.071920976,-0.040499687,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,0.41990006,-0.10053951,-0.24391252,-0.08606776,0.071891494,-0.062246185,-0.06331775,-0.15370333,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.23342857,-0.11664121,0.70509005,-0.09654722,-0.030400895,-0.28798902,0.9606442,-0.23330294,-0.07638114,-0.89862096,-1.0203339,-0.083192356,-0.16951889,-0.040199555,-0.18395357,-0.29720557,-1.109972,-1.1031165,-0.030400895,1.317298,-0.32958868,-0.25247434,-0.06427042,3.2116535,-0.09467098,-0.6004576,-0.07421895,-0.38019446,-0.08408102,-0.02165223,-0.014997536,-0.41121352,-0.12899014,-0.021000698,-0.10974532,0.251317,2.4784765,0.777505,-0.39966583,0.10555016,-0.09630276,-0.05755121,0.13134117,0.2074396,0.1416243,-0.09973995,-0.102803364,0.1527884,-0.06418999,0.1785842,-0.37641618,0.20497514,0.036873978,-0.086346805,-0.33780754,0.15577933,0.1419334,0.15154096,0.15154096,0.12234553,0.14427115,-0.1885197,-0.11476634,0.65398735,0.14918494,-0.31696543,-0.17132017,0.112387486,0.112387486,-0.23341642,-0.3430234,0.0071440204,0
-0.08720162,-0.035875507,-0.054831173,0.015823917,0.09677061,-0.030400893,0.1978133,-0.07355285,-0.06940588,-0.071920976,-0.18768653,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.28957942,-0.10053951,-0.3981331,-0.08606776,-0.27741674,-0.062246185,-0.06331775,-0.2959907,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.52679473,-0.11664121,-0.37895226,-0.09654722,-0.030400895,1.8258197,-0.13838363,-0.23330294,-0.07638114,-0.3281074,-0.029715275,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.082755975,0.18583013,0.19419977,-0.030400895,-0.17422795,-0.20583802,-0.25247434,-0.06427042,-0.41950408,-0.09467098,-0.28835592,-0.07421895,-0.61653996,-0.08408102,-0.22277965,-0.103199705,-0.359242,-0.12899014,-0.45978636,-0.10974532,-0.4808945,-0.35588703,-1.0464457,-0.12530088,0.20742293,-0.09630276,-0.05755121,0.23213132,-0.4770834,0.24200553,-0.09973995,-0.55996495,0.25461826,-0.06418999,0.0803412,1.3815863,-0.9401972,-0.42926058,-0.2723849,-0.5305282,0.25781506,0.24380177,0.25344658,0.25344658,0.22181784,0.24601173,-0.1885197,-0.11476634,1.7152472,0.25045294,-0.31696543,-0.28849003,0.21402541,0.21402541,-0.23341642,-0.028316641,-0.4150118,0
0.85890174,-0.035875507,-0.054831173,-0.003575105,-0.2901775,-0.030400893,0.122865684,-0.07355285,-0.06940588,-0.071920976,-0.08073416,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.46307066,-0.10053951,-0.28619835,-0.08606776,-0.121703,-0.062246185,-0.06331775,-1.0648994,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-1.0164548,-0.11664121,-0.49916688,-0.09654722,-0.030400895,-0.28798902,-0.13838363,0.57386845,-0.07638114,-1.0672333,-0.26394024,-0.083192356,-0.16951889,-0.040199555,-0.18395357,-0.6377753,1.5852964,-1.5442041,-0.030400895,-0.37343943,-0.42115542,-0.25247434,-0.06427042,-0.41950408,-0.09467098,-0.18150327,-0.07421895,-0.63277525,-0.08408102,-0.2611612,-0.13009341,-0.22823946,-0.12899014,-0.31892103,-0.10974532,-0.23087437,-0.4946089,-1.1954148,-0.2510452,-0.5863356,-0.09630276,-0.05755121,-0.55319184,-0.73009217,-0.54013157,-0.09973995,-0.47013256,-0.538806,-0.06418999,-0.56250554,-0.37641618,-0.83806586,-0.48522142,-0.17889164,0.18299158,-0.53721344,-0.5499226,-0.5405681,-0.5405681,-0.5532372,-0.546717,-0.1885197,-0.11476634,0.011410253,-0.5385935,-0.31696543,-0.2810689,-0.57790345,-0.57790345,-0.23341642,-0.15000647,-0.5370135,1
-0.08720162,-0.035875507,-0.054831173,0.18460251,-0.32584432,-0.030400893,-0.20329684,-0.07355285,-0.06940588,-0.071920976,-0.170967,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.6503377,-0.10053951,-0.29285726,-0.08606776,0.06948502,-0.062246185,-0.06331775,-0.9239555,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.78043664,-0.11664121,0.61049885,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,-0.86090314,0.6371679,-0.083192356,-0.16951889,-0.040199555,-0.18395357,-0.38976532,-0.36358997,-0.35586235,-0.030400895,-0.48108938,6.009047,-0.25247434,-0.06427042,-0.41950408,-0.09467098,-0.21039441,-0.07421895,-0.52552366,-0.08408102,-0.24245635,-0.057103876,-0.055570386,-0.12899014,-0.28834918,-0.10974532,-0.39237383,0.16839126,-0.52544254,-0.13321462,-0.94289035,-0.09630276,-0.05755121,-0.90595734,-0.40481597,-0.89146584,-0.09973995,-0.08398315,-0.89521056,-0.06418999,-0.7819789,3.2359521,-0.6150289,0.28482467,-0.20507792,0.13309214,-0.89433855,-0.9064619,-0.8972378,-0.8972378,-0.9013903,-0.9028091,-0.1885197,-0.11476634,-1.314045,-0.8930315,-0.31696543,-0.31197453,-0.9336362,-0.9336362,-0.23341642,-0.08881214,-0.35408077,1
-0.08720162,-0.035875507,-0.054831173,-0.11351547,-0.4116808,-0.030400893,-0.10998897,-0.07355285,-0.06940588,-0.071920976,-0.18351233,-0.07527141,-0.14370757,-0.06594675,1.8886144,-0.04756436,0.33636907,-0.10053951,-0.08484342,-0.08606776,0.0054613412,-0.062246185,-0.06331775,-0.3923869,-0.07234395,0.91858214,-0.10430648,-0.030400895,0.48911014,-0.11664121,-0.7657176,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,-0.06872655,-0.1494673,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.19331639,-0.03186462,-0.02374936,-0.030400895,0.119273044,-0.43805617,-0.25247434,-0.06427042,-0.10451568,-0.09467098,-0.20146175,-0.07421895,0.2916201,-0.08408102,-0.03773563,-0.05083852,-0.022674762,-0.12899014,0.20994094,-0.10974532,0.16470495,-0.16344287,2.128486,-0.103164576,0.16922064,-0.09630276,-0.05755121,0.19433501,0.35522747,0.20436257,-0.09973995,-0.23616375,0.21643205,-0.06418999,-0.2705588,-0.37641618,0.41006595,0.6588465,-0.15704314,0.39544374,0.21955167,0.20560114,0.21523197,0.21523197,0.18451573,0.20785902,-0.1885197,-0.11476634,-0.1363601,0.21247743,-0.31696543,-0.13843437,0.17591119,0.17591119,0.8048038,0.30615434,-0.21768479,0
-0.08720162,-0.035875507,-0.054831173,-0.10171661,0.5532459,-0.030400893,-0.3769361,-0.07355285,-0.06940588,-0.071920976,-0.11232714,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.031943206,-0.10053951,-0.08858091,-0.08606776,-0.015455027,-0.062246185,-0.06331775,-0.117529646,-0.07234395,-0.2157582,-0.10430648,-0.030400895,0.64788353,-0.11664121,0.6610172,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,1.4443973,0.20932402,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.23973602,1.2069223,1.216485,-0.030400895,-0.1547671,0.08712881,-0.25247434,-0.06427042,-0.41950408,-0.09467098,-0.32583943,-0.07421895,0.03388666,-0.08408102,-0.044288162,-0.12434575,-0.12608108,-0.12899014,0.13886331,-0.10974532,0.9808834,-0.34995118,0.42542902,0.0017569907,0.12677366,-0.09630276,-0.05755121,0.15233912,0.03524702,0.16253705,-0.09973995,0.015076408,0.17400295,-0.06418999,-0.33589336,-0.37641618,-0.17347477,0.099274136,-0.2423252,0.9737241,0.17703678,0.16315597,0.17277129,0.17277129,0.14306892,0.1654671,-0.1885197,-0.11476634,-0.1565106,0.17028242,-0.31696543,-0.00015343429,0.13356204,0.13356204,-0.23341642,-0.030071376,0.19179013,0
-0.08720162,-0.035875507,-0.054831173,-0.19956617,-0.19523379,-0.030400893,-0.24670893,-0.07355285,-0.06940588,-0.071920976,-0.27946588,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,0.176848,-0.10053951,0.57441074,-0.08606776,0.076500155,-0.062246185,-0.06331775,-0.09746069,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.2761791,-0.11664121,-1.2656302,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,1.2411329,0.34675515,-0.083192356,-0.16951889,-0.040199555,-0.18395357,0.2646533,0.24802865,0.25647095,-0.030400895,0.512041,-0.105145715,-0.25247434,-0.06427042,-0.41950408,-0.09467098,0.12583864,-0.07421895,0.39427263,-0.08408102,-0.2285387,-0.03408147,-0.23861778,-0.12899014,-0.075768486,-0.10974532,-0.39035624,0.07371225,0.38211685,-0.21466602,-1.9488838,-0.09630276,-0.05755121,-1.9012599,-0.14776428,-1.8827304,-0.09973995,0.0931205,-1.8159221,-0.06418999,0.1414974,-0.37641618,0.13891675,0.02396389,-0.23355386,-0.037553564,-1.8169116,-1.9124119,-1.8186344,-1.8186344,-1.8836793,-1.9074973,2.0306985,-0.11476634,-0.68490154,-1.8930528,-0.31696543,-0.06000944,-1.9373106,-1.9373106,2.3344579,-0.19968593,-0.034575205,1
-0.08720162,-0.035875507,-0.054831173,0.025670316,-0.26757616,-0.030400893,-0.3087282,-0.07355285,-0.06940588,-0.071920976,-0.20968856,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.24215767,-0.10053951,-0.055149205,-0.08606776,-0.15771334,-0.062246185,-0.06331775,-0.3134358,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.85193455,-0.11664121,-0.02596406,-0.09654722,-0.030400895,-0.28798902,-0.13838363,0.5277979,-0.07638114,-0.14226592,-0.23787865,-0.083192356,-0.16951889,-0.040199555,5.5561404,-0.24747792,1.1239909,1.1334567,-0.030400895,-0.18300839,3.8446298,-0.25247434,-0.06427042,-0.058761712,-0.09467098,-0.25084326,1.5258697,0.45438018,-0.08408102,-0.26771432,-0.13888001,-0.3384615,-0.12899014,-0.12301549,-0.10974532,-0.038287144,-0.11486197,0.2904432,-0.27849406,0.37721086,-0.09630276,-0.05755121,0.40011486,-0.5835615,0.40930757,-0.09973995,-0.15773658,0.42433465,-0.06418999,0.016899781,0.7773415,-0.35569924,-0.36824834,-0.31100553,-0.42940348,0.42787462,0.41358235,0.4232893,0.4232893,0.387605,0.41557938,-0.1885197,-0.11476634,-0.17442216,0.41923288,-0.31696543,-0.24465224,0.38342196,0.38342196,-0.23341642,-0.06558233,-0.07541956,1
-0.08720162,-0.035875507,-0.054831173,-0.286397,-0.0054525128,-0.030400893,-0.27391887,-0.07355285,-0.06940588,-0.071920976,-0.08634189,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.39717546,-0.10053951,-0.3476133,-0.08606776,-0.054565754,-0.062246185,-0.06331775,-0.8560838,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.5874381,-0.11664121,-0.9899975,-0.09654722,-0.030400895,3.3765345,-0.13838363,-0.23330294,-0.07638114,-0.912013,-0.84850264,-0.083192356,-0.16951889,-0.040199555,-0.18395357,-0.48530242,0.1547309,0.16306418,-0.030400895,-0.28017193,-0.27835187,-0.25247434,-0.06427042,-0.41950408,-0.09467098,-0.6284268,-0.07421895,-0.56832457,-0.08408102,-0.26240495,-0.27667502,-0.2930407,-0.12899014,-0.7209145,-0.10974532,0.09199772,-0.68832433,-1.1784773,-0.36659208,-1.9149263,-0.09630276,-0.05755121,-1.8676633,-0.5831517,-1.8492701,-0.09973995,-0.22240512,-1.8668371,-0.06418999,-0.6739517,-0.37641618,-0.5532789,-0.40585473,-0.14074549,23.193085,-1.8679296,-1.8784559,-1.8695873,-1.8695873,-1.8505218,-1.8735838,-0.1885197,-0.11476634,-1.2446377,-1.8592968,0.57770205,-0.31380776,-1.9034314,-1.9034314,-0.23341642,-0.30549908,-0.40117148,1
-0.08720162,-0.035875507,-0.054831173,0.112284854,-0.20757653,-0.030400893,25.13179,-0.07355285,-0.06940588,-0.071920976,-0.12641746,-0.07527141,-0.14370757,-0.06594675,-0.18492761,-0.04756436,-0.053231474,-0.10053951,-0.07056479,-0.08606776,-0.050742492,-0.062246185,-0.06331775,-0.19050598,-0.07234395,-0.2157582,-0.10430648,-0.030400895,-0.06849692,-0.11664121,-0.1036081,-0.09654722,-0.030400895,-0.28798902,-0.13838363,-0.23330294,-0.07638114,-1.0159314,-0.7464419,-0.083192356,4.4278684,-0.040199555,-0.18395357,-0.29427642,0.11844842,0.12673932,-0.030400895,-0.03759991,-0.28744113,-0.25247434,-0.06427042,-0.41950408,-0.09467098,20.59313,-0.07421895,-0.2611396,-0.08408102,0.03956239,-0.134745,-0.48019072,-0.12899014,0.1864578,-0.10974532,0.53006995,-0.42872941,-0.38926825,-0.4587362,-0.0048119887,-0.09630276,-0.05755121,1.9119668,3.8974438,1.915026,-0.09973995,0.04259353,1.9517823,-0.06418999,-0.006706021,-0.37641618,0.09188017,-0.25046062,-0.11971261,-0.5106139,1.9584107,1.9416078,1.9518735,1.9518735,1.8796895,1.9416881,-0.1885197,-0.11476634,-0.1162096,1.9382527,-0.31696543,-0.4137762,0.0022797359,0.0022797359,-0.23341642,-0.06645551,-0.056618515,1
